timestamp,j2,j4,j5,v2,v4,v5,ee_x,ee_y,ee_z,com_x,com_y,com_z
69.4897,-0.054321,0.109091,-0.057666,10.518562,-4.551202,-5.850014,-0.019796,0.067077,0.134693,-0.000320,0.017138,0.445874
69.5493,0.403667,-0.089072,-0.312381,7.337691,-3.174893,-4.080938,-0.051259,-0.071609,0.137282,-0.010239,-0.016709,0.444522
69.6018,0.582633,-0.166508,-0.411915,5.349176,-2.314497,-2.975004,-0.096087,-0.109498,0.154835,-0.022045,-0.026078,0.447291
69.6545,0.748196,-0.238144,-0.503995,3.509595,-1.518542,-1.951900,-0.148050,-0.128981,0.178818,-0.035716,-0.031062,0.451439
69.7165,0.877545,-0.294111,-0.575934,2.072381,-0.896684,-1.152577,-0.192272,-0.132096,0.202347,-0.047499,-0.032040,0.455685
69.7693,0.941687,-0.321865,-0.611607,1.359689,-0.588314,-0.756206,-0.214460,-0.129509,0.215457,-0.053497,-0.031512,0.458100
69.8249,0.983771,-0.340073,-0.635012,0.892092,-0.385993,-0.496147,-0.228889,-0.126320,0.224547,-0.057437,-0.030793,0.459791
69.8820,1.011382,-0.352020,-0.650369,0.585301,-0.253250,-0.325522,-0.238245,-0.123592,0.230712,-0.060012,-0.030161,0.460945
69.9405,1.029498,-0.359859,-0.660444,0.384016,-0.166157,-0.213575,-0.244322,-0.121530,0.234842,-0.061694,-0.029677,0.461721
70.0025,1.041383,-0.365001,-0.667054,0.251953,-0.109016,-0.140126,-0.248278,-0.120063,0.237587,-0.062793,-0.029330,0.462239
70.0599,1.050669,-0.369019,-0.672219,0.148776,-0.064373,-0.082743,-0.251350,-0.118852,0.239751,-0.063649,-0.029043,0.462647
70.1222,1.055274,-0.371012,-0.674780,0.097612,-0.042235,-0.054288,-0.252866,-0.118232,0.240830,-0.064072,-0.028896,0.462851
70.1772,1.058295,-0.372319,-0.676460,0.064043,-0.027710,-0.035618,-0.253859,-0.117817,0.241540,-0.064350,-0.028797,0.462985
70.2274,1.059857,-0.372995,-0.677329,0.046687,-0.020201,-0.025966,-0.254372,-0.117601,0.241908,-0.064493,-0.028745,0.463055
70.2933,1.061578,-0.373739,-0.678286,0.027568,-0.011928,-0.015332,-0.254936,-0.117360,0.242314,-0.064651,-0.028688,0.463132
70.3497,1.062431,-0.374108,-0.678760,0.018088,-0.007826,-0.010060,-0.255215,-0.117240,0.242516,-0.064729,-0.028659,0.463170
70.4135,1.062991,-0.374351,-0.679072,0.011867,-0.005135,-0.006600,-0.255398,-0.117161,0.242648,-0.064780,-0.028640,0.463195
70.4678,1.063281,-0.374476,-0.679233,0.008651,-0.003743,-0.004812,-0.255493,-0.117120,0.242716,-0.064807,-0.028630,0.463208
70.5355,1.063548,-0.374592,-0.679381,0.005676,-0.002456,-0.003157,-0.255581,-0.117082,0.242780,-0.064831,-0.028621,0.463220
70.6008,1.063724,-0.374668,-0.679479,0.003724,-0.001611,-0.002071,-0.255638,-0.117058,0.242821,-0.064847,-0.028615,0.463228
70.6566,1.063839,-0.374718,-0.679543,0.002443,-0.001057,-0.001359,-0.255676,-0.117041,0.242849,-0.064858,-0.028612,0.463233
70.7214,1.063915,-0.374750,-0.679585,0.001603,-0.000694,-0.000892,-0.255701,-0.117031,0.242866,-0.064865,-0.028609,0.463236
70.7783,1.063974,-0.374776,-0.679618,0.000947,-0.000410,-0.000526,-0.255720,-0.117022,0.242880,-0.064870,-0.028607,0.463239
70.8389,1.064003,-0.374789,-0.679635,0.000621,-0.000269,-0.000345,-0.255729,-0.117018,0.242887,-0.064873,-0.028606,0.463240
70.8918,1.064022,-0.374797,-0.679645,0.000407,-0.000176,-0.000227,-0.255736,-0.117015,0.242892,-0.064875,-0.028605,0.463241
70.9533,1.064037,-0.374803,-0.679654,0.000241,-0.000104,-0.000134,-0.255741,-0.117013,0.242895,-0.064876,-0.028605,0.463242
71.0110,1.064046,-0.374807,-0.679658,0.000142,-0.000061,-0.000079,-0.255744,-0.117012,0.242898,-0.064877,-0.028605,0.463242
71.0649,1.064051,-0.374809,-0.679661,0.000093,-0.000040,-0.000052,-0.255745,-0.117011,0.242899,-0.064877,-0.028604,0.463242
71.1255,1.064054,-0.374810,-0.679663,0.000061,-0.000026,-0.000034,-0.255746,-0.117011,0.242899,-0.064877,-0.028604,0.463242
71.1769,1.064056,-0.374811,-0.679664,0.000040,-0.000017,-0.000022,-0.255747,-0.117011,0.242900,-0.064878,-0.028604,0.463242
71.2412,1.064057,-0.374812,-0.679664,0.000024,-0.000010,-0.000013,-0.255747,-0.117010,0.242900,-0.064878,-0.028604,0.463243
71.3024,1.064058,-0.374812,-0.679665,0.000014,-0.000006,-0.000008,-0.255747,-0.117010,0.242900,-0.064878,-0.028604,0.463243
71.3624,1.064058,-0.374812,-0.679665,0.000009,-0.000004,-0.000005,-0.255747,-0.117010,0.242900,-0.064878,-0.028604,0.463243
71.4222,1.064059,-0.374813,-0.679665,0.000000,-0.000000,-0.000000,-0.255748,-0.117010,0.242900,-0.064878,-0.028604,0.463243
71.4757,1.093347,-0.319724,-0.590590,-0.000000,0.000000,0.000000,-0.228900,-0.093215,0.210950,-0.058120,-0.022517,0.457396
71.5290,1.128835,-0.262926,-0.504764,-0.000000,0.000000,0.000000,-0.197852,-0.068133,0.183730,-0.050574,-0.016225,0.452498
71.5843,1.148972,-0.233048,-0.462948,-0.000000,0.000000,0.000000,-0.180481,-0.055359,0.171862,-0.046412,-0.013043,0.450394
71.6389,1.177163,-0.191407,-0.410789,0.711793,1.081552,1.257951,-0.155811,-0.038870,0.158282,-0.040492,-0.008925,0.448016
71.6972,1.216294,-0.130983,-0.341892,0.631741,1.056454,1.090547,-0.118496,-0.017696,0.143491,-0.031554,-0.003638,0.445529
71.7549,1.250525,-0.072097,-0.282554,0.510830,1.018335,0.906399,-0.081372,-0.000486,0.134199,-0.022617,0.000677,0.444117
71.8066,1.277609,-0.015476,-0.233661,0.353458,0.967593,0.710803,-0.046137,0.012924,0.129497,-0.014023,0.004070,0.443604
71.8694,1.289383,0.029909,-0.204821,0.331393,1.769006,1.004704,-0.020020,0.021360,0.128319,-0.007421,0.006249,0.443706
71.9259,1.292948,0.079953,-0.181013,-0.076145,1.625673,0.620910,0.006751,0.029416,0.129014,-0.000440,0.008364,0.444244
71.9780,1.283932,0.125472,-0.168349,-0.519490,1.463092,0.249473,0.028416,0.036212,0.130995,0.005492,0.010189,0.445038
72.0302,1.261479,0.165930,-0.166293,-0.985610,1.283467,-0.098378,0.044640,0.042444,0.133406,0.010275,0.011917,0.445911
72.0818,1.225122,0.200862,-0.173986,-1.461033,1.089292,-0.412136,0.055313,0.048483,0.135610,0.013851,0.013672,0.446722
72.1331,1.174792,0.229881,-0.190280,-1.932169,0.883312,-0.682406,0.060509,0.054318,0.137207,0.016190,0.015489,0.447372
72.1853,1.110820,0.252683,-0.213769,-2.385640,0.668473,-0.901232,0.060489,0.059575,0.138013,0.017297,0.017313,0.447804
72.2409,1.033925,0.269054,-0.242839,-2.808601,0.447878,-1.062393,0.055741,0.063578,0.138032,0.017218,0.019002,0.447996
72.2960,0.945191,0.278872,-0.275722,-3.189053,0.224738,-1.161624,0.047025,0.065483,0.137401,0.016062,0.020355,0.447958
72.3498,0.846038,0.282113,-0.310557,-3.516135,0.002319,-1.196771,0.035404,0.064451,0.136345,0.014012,0.021141,0.447722
72.4118,0.738186,0.278847,-0.345452,-3.780381,-0.216112,-1.167877,0.022213,0.059836,0.135124,0.011328,0.021147,0.447334
72.4706,0.663350,0.273516,-0.367779,-2.091553,-0.224913,-0.566936,0.013432,0.054735,0.134363,0.009385,0.020667,0.447027
72.5235,0.537154,0.254385,-0.396677,-6.096107,-0.924154,-1.395927,-0.000215,0.042257,0.133155,0.006004,0.018634,0.446376
72.5860,0.471525,0.241649,-0.408531,0.000000,-0.000000,-0.000000,-0.006107,0.034441,0.132692,0.004419,0.017138,0.446035
72.6408,0.342789,0.211309,-0.424852,0.000000,-0.000000,-0.000000,-0.014720,0.017085,0.132131,0.001859,0.013421,0.445391
72.6925,0.218337,0.176520,-0.432923,-6.011895,-1.680546,-0.389863,-0.018865,-0.001385,0.132070,0.000311,0.009054,0.444849
72.7528,0.157431,0.156552,-0.432485,0.000000,-0.000000,-0.000000,-0.019300,-0.010772,0.132168,-0.000064,0.006641,0.444608
72.8198,0.027264,0.105644,-0.418917,-1.801526,-0.806427,0.344887,-0.016616,-0.031007,0.132595,0.000125,0.000915,0.444169
72.8772,-0.101367,0.044229,-0.388433,-2.986318,-1.588059,0.955540,-0.009107,-0.050482,0.133376,0.001845,-0.005284,0.443927
72.9328,-0.182090,-0.003115,-0.355996,-2.498084,-1.617780,1.232227,-0.001955,-0.062129,0.134039,0.003837,-0.009493,0.443927
72.9854,-0.247774,-0.050930,-0.315908,-1.968995,-1.620967,1.474967,0.005266,-0.071252,0.134686,0.006109,-0.013269,0.444077
73.0438,-0.317517,-0.121222,-0.245425,-2.012414,-2.278720,2.388533,0.014463,-0.080905,0.135618,0.009462,-0.018146,0.444569
73.1086,-0.355082,-0.172931,-0.188160,-0.787980,-1.493239,1.765999,0.020208,-0.086311,0.136478,0.011865,-0.021410,0.445154
73.1706,-0.362003,-0.216100,-0.131776,-0.334347,-2.085371,2.723723,0.021988,-0.088990,0.137048,0.013115,-0.023979,0.445762
73.2209,-0.352205,-0.256373,-0.074426,0.473305,-1.945410,2.770394,0.021540,-0.090590,0.137642,0.013657,-0.026365,0.446449
73.2720,-0.326367,-0.293084,-0.017933,1.248150,-1.773384,2.728956,0.018967,-0.091256,0.138279,0.013406,-0.028583,0.447183
73.3249,-0.305261,-0.309907,0.009893,1.382790,-1.102200,1.823097,0.016661,-0.091179,0.138594,0.012870,-0.029632,0.447554
73.3787,-0.249731,-0.338627,0.060796,2.682478,-1.387364,2.458959,0.010520,-0.090227,0.139185,0.011038,-0.031469,0.448244
73.4419,-0.182376,-0.362128,0.105656,3.253689,-1.135277,2.167007,0.003244,-0.088379,0.139765,0.008470,-0.032948,0.448868
73.5081,-0.152855,-0.367610,0.117791,1.575902,-0.228988,0.546093,0.000151,-0.087432,0.139884,0.007255,-0.033299,0.449022
73.5585,-0.063543,-0.379364,0.146740,1.666342,-0.119777,0.377435,-0.008828,-0.084083,0.140130,0.003486,-0.033903,0.449365
73.6173,0.030402,-0.384974,0.166138,1.712652,-0.008840,0.199803,-0.017628,-0.079890,0.140176,-0.000526,-0.033854,0.449541
73.6747,0.113991,-0.382188,0.170649,3.344531,0.193504,0.046850,-0.024888,-0.075725,0.139887,-0.004027,-0.033132,0.449463
73.7476,0.270179,-0.369908,0.167705,3.141444,0.394294,-0.292254,-0.036929,-0.066628,0.139046,-0.010150,-0.030701,0.449109
73.8021,0.360593,-0.352009,0.149402,4.367598,0.864640,-0.884141,-0.042913,-0.060642,0.138070,-0.013214,-0.028366,0.448596
73.8546,0.443684,-0.328474,0.122518,4.013848,1.136870,-1.298703,-0.047630,-0.054540,0.136899,-0.015559,-0.025643,0.447954
73.9119,0.517319,-0.299680,0.088188,3.557047,1.390942,-1.658344,-0.050978,-0.048465,0.135604,-0.017092,-0.022679,0.447226
73.9627,0.579602,-0.266085,0.047804,3.008680,1.622864,-1.950824,-0.052870,-0.042521,0.134265,-0.017773,-0.019604,0.446459
74.0197,0.605097,-0.246513,0.024623,-0.000000,0.000000,0.000000,-0.053120,-0.039537,0.133562,-0.017723,-0.018003,0.446054
74.0722,0.663819,-0.177873,-0.054052,2.231694,2.608619,-2.989963,-0.051329,-0.030237,0.131522,-0.016237,-0.012949,0.444876
74.1286,0.683713,-0.133832,-0.101966,0.961039,2.127441,-2.314557,-0.048595,-0.024753,0.130545,-0.014581,-0.009998,0.444320
74.1798,0.687869,-0.087463,-0.148940,0.200723,2.239955,-2.269142,-0.044379,-0.019106,0.129761,-0.012342,-0.007046,0.443903
74.2393,0.681796,-0.062673,-0.171798,-0.000000,0.000000,0.000000,-0.041493,-0.015958,0.129426,-0.010951,-0.005484,0.443752
74.2927,0.654057,-0.012601,-0.212754,-1.339944,2.418833,-1.978439,-0.034612,-0.008899,0.128935,-0.007886,-0.002214,0.443599
74.3553,0.601158,0.046211,-0.252540,-1.012703,0.877470,-0.490111,-0.025587,0.001188,0.128749,-0.004185,0.002043,0.443693
74.4117,0.519646,0.116839,-0.291989,-0.000000,0.000000,0.000000,-0.015297,0.016105,0.129300,-0.000188,0.007909,0.444217
74.4664,0.470367,0.148615,-0.303037,-1.435616,0.801845,-0.168685,-0.010884,0.024799,0.129874,0.001385,0.011008,0.444620
74.5312,0.388206,0.193063,-0.310791,-1.597973,0.748384,0.002177,-0.005836,0.039490,0.131196,0.003089,0.015915,0.445391
74.5931,0.306655,0.227684,-0.305691,-3.353750,1.336603,0.331446,-0.003500,0.054303,0.132895,0.003794,0.020431,0.446216
74.6473,0.205316,0.264914,-0.291051,-3.505416,1.190238,0.649457,-0.004118,0.073045,0.135705,0.003585,0.025836,0.447368
74.7023,0.096974,0.296159,-0.262573,-5.233672,1.509293,1.375649,-0.009081,0.092919,0.139564,0.002137,0.031101,0.448692
74.7557,0.041288,0.309539,-0.243805,-3.648371,0.876640,1.229648,-0.013338,0.102861,0.141935,0.000959,0.033582,0.449415
74.8187,-0.066251,0.330395,-0.199888,-5.194826,1.007474,2.121471,-0.024739,0.121034,0.147318,-0.002051,0.037836,0.450883
74.8814,-0.118903,0.338048,-0.174535,-0.000000,0.000000,0.000000,-0.031785,0.129228,0.150357,-0.003834,0.039610,0.451630
74.9375,-0.215553,0.347018,-0.120662,-0.000000,0.000000,0.000000,-0.047017,0.142599,0.156648,-0.007519,0.042221,0.453033
74.9914,-0.301986,0.349638,-0.065121,-0.000000,0.000000,0.000000,-0.062853,0.152275,0.163071,-0.011144,0.043793,0.454318
75.0425,-0.376349,0.345917,-0.009734,-0.000000,0.000000,0.000000,-0.077777,0.158395,0.169160,-0.014350,0.044411,0.455401
75.0983,-0.437071,0.335958,0.043675,-0.000000,0.000000,0.000000,-0.090463,0.161418,0.174429,-0.016850,0.044224,0.456206
75.1514,-0.482903,0.319964,0.093345,-0.000000,0.000000,0.000000,-0.099887,0.161953,0.178421,-0.018445,0.043392,0.456669
75.2120,-0.501027,0.303792,0.123133,-0.259348,-0.493516,0.689199,-0.102976,0.160763,0.179665,-0.018692,0.042382,0.456635
75.2646,-0.505679,0.288480,0.141860,0.027498,-0.593578,0.563238,-0.102934,0.158987,0.179484,-0.018320,0.041367,0.456367
75.3237,-0.501241,0.254416,0.171835,0.317060,-0.669934,0.400888,-0.099317,0.154198,0.177460,-0.016799,0.039009,0.455517
75.3790,-0.480675,0.216177,0.192590,0.594992,-0.735559,0.227498,-0.091713,0.147591,0.173510,-0.014457,0.036155,0.454328
75.4378,-0.420519,0.156796,0.200010,2.359833,-2.193371,0.149589,-0.074402,0.133567,0.164586,-0.010016,0.030987,0.452108
75.4944,-0.330256,0.082866,0.194927,2.913672,-2.226756,-0.337202,-0.052739,0.110941,0.153479,-0.004975,0.023403,0.449562
75.5456,-0.280840,0.046388,0.187743,1.244174,-0.821961,-0.290546,-0.042929,0.097547,0.148394,-0.002900,0.019181,0.448462
75.6101,-0.215122,0.005812,0.169000,2.756877,-1.635247,-0.866322,-0.032292,0.079269,0.142590,-0.000933,0.013838,0.447261
75.6693,-0.168072,-0.019857,0.151400,0.000000,-0.000000,-0.000000,-0.026295,0.065714,0.139077,-0.000001,0.010091,0.446552
75.7307,-0.051705,-0.078729,0.101760,1.795589,-0.865985,-0.824362,-0.017299,0.030524,0.132815,0.000753,0.000779,0.445314
75.7947,0.110126,-0.156372,0.026884,1.730400,-0.794008,-0.852311,-0.019084,-0.020036,0.130150,-0.001796,-0.012043,0.444834
75.8491,0.160330,-0.179084,0.001678,1.732619,-0.762505,-0.901200,-0.023042,-0.035409,0.130765,-0.003415,-0.015807,0.444968
75.9007,0.256620,-0.221200,-0.048794,1.641635,-0.696523,-0.892702,-0.035009,-0.063640,0.133888,-0.007557,-0.022577,0.445600
75.9573,0.347393,-0.259509,-0.098464,1.509418,-0.619879,-0.851644,-0.051290,-0.087982,0.139188,-0.012629,-0.028268,0.446644
76.0115,0.430370,-0.293423,-0.145520,1.339270,-0.533764,-0.779533,-0.070043,-0.107596,0.146027,-0.018159,-0.032735,0.447976
76.0679,0.503465,-0.322425,-0.188247,1.135422,-0.439519,-0.678973,-0.089268,-0.122311,0.153611,-0.023647,-0.035987,0.449440
76.1212,0.564837,-0.346072,-0.225083,0.902935,-0.338614,-0.553573,-0.107090,-0.132533,0.161082,-0.028633,-0.038162,0.450873
76.1736,0.601482,-0.359518,-0.247863,1.276877,-0.459423,-0.803362,-0.118329,-0.137586,0.165995,-0.031734,-0.039180,0.451805
76.2285,0.653699,-0.377970,-0.281012,0.713717,-0.234757,-0.468423,-0.134971,-0.143348,0.173553,-0.036284,-0.040260,0.453227
76.2797,0.677607,-0.385649,-0.296849,0.080984,-0.008158,-0.067771,-0.142737,-0.145331,0.177182,-0.038383,-0.040574,0.453898
76.3318,0.679312,-0.384998,-0.298919,-0.202884,0.102727,0.105381,-0.143151,-0.145276,0.177341,-0.038472,-0.040514,0.453905
76.3972,0.648074,-0.371004,-0.281290,-1.322766,0.581682,0.754923,-0.132556,-0.142010,0.172275,-0.035536,-0.039823,0.452900
76.4579,0.609838,-0.354553,-0.259232,-1.405345,0.594264,0.817486,-0.120040,-0.137292,0.166501,-0.032070,-0.038819,0.451768
76.5285,0.553107,-0.330875,-0.226186,-2.740502,1.143763,1.596342,-0.102445,-0.128853,0.158756,-0.027180,-0.036994,0.450263
76.5897,0.525814,-0.319470,-0.210523,-1.491622,0.624881,0.850703,-0.094422,-0.124190,0.155368,-0.024932,-0.035964,0.449605
76.6480,0.440542,-0.283668,-0.162077,-1.650837,0.699481,0.922857,-0.071379,-0.107177,0.146128,-0.018388,-0.032127,0.447812
76.7078,0.346721,-0.243788,-0.109890,-1.771726,0.763449,0.964339,-0.050072,-0.084703,0.138342,-0.012138,-0.026934,0.446304
76.7658,0.257981,-0.205025,-0.062576,-3.608468,1.589241,1.899429,-0.034357,-0.060586,0.133280,-0.007262,-0.021223,0.445318
76.8308,0.150472,-0.156980,-0.007216,-3.671638,1.662646,1.852066,-0.021626,-0.028717,0.130120,-0.002850,-0.013515,0.444705
76.8911,0.093235,-0.130175,0.020171,-0.000000,0.000000,0.000000,-0.017809,-0.011049,0.129737,-0.001206,-0.009125,0.444629
76.9505,-0.084927,-0.043299,0.099954,-0.000000,0.000000,0.000000,-0.019356,0.044362,0.134223,0.000599,0.005081,0.445542
77.0022,-0.137037,-0.016543,0.121258,-0.000000,0.000000,0.000000,-0.023601,0.060032,0.137116,0.000166,0.009255,0.446136
77.0638,-0.232670,0.035712,0.155844,-0.000000,0.000000,0.000000,-0.035662,0.087375,0.144185,-0.001773,0.016825,0.447611
77.1265,-0.290360,0.070628,0.172162,-1.350679,0.880619,0.300882,-0.045524,0.102801,0.149510,-0.003685,0.021348,0.448750
77.1897,-0.384704,0.135084,0.189588,-2.101620,1.563205,0.232948,-0.065678,0.125953,0.159953,-0.008079,0.028629,0.451079
77.2488,-0.439021,0.179228,0.191269,-1.594772,1.431418,-0.107551,-0.079577,0.138181,0.167007,-0.011425,0.032859,0.452752
77.3066,-0.491453,0.242025,0.170264,-1.992643,2.386531,-0.798276,-0.095460,0.150724,0.174930,-0.015796,0.037892,0.454895
77.3736,-0.506394,0.274553,0.148562,-0.000000,0.000000,0.000000,-0.101193,0.155678,0.177808,-0.017681,0.040194,0.455858
77.4317,-0.504827,0.301649,0.118652,-0.000000,0.000000,0.000000,-0.102638,0.158776,0.178582,-0.018624,0.041965,0.456404
77.4936,-0.481063,0.325661,0.074195,0.595383,0.271361,-0.756102,-0.098530,0.160131,0.176756,-0.018363,0.043392,0.456459
77.5497,-0.445065,0.339768,0.031087,0.855033,0.159772,-0.825117,-0.090997,0.159332,0.173420,-0.017121,0.044064,0.456085
77.6061,-0.396531,0.344281,-0.010249,2.115465,0.096750,-1.681088,-0.080441,0.156100,0.168799,-0.014985,0.043926,0.455305
77.6642,-0.328157,0.343852,-0.059977,2.502775,-0.118489,-1.687094,-0.066202,0.149637,0.162693,-0.011902,0.043050,0.454145
77.7187,-0.249359,0.337123,-0.108929,2.823870,-0.330142,-1.630692,-0.051194,0.139989,0.156320,-0.008470,0.041289,0.452801
77.7795,-0.162207,0.324249,-0.155297,3.071101,-0.534967,-1.514030,-0.036780,0.127137,0.150127,-0.005021,0.038592,0.451362
77.8339,-0.064125,0.302272,-0.196115,4.738008,-1.061640,-1.971754,-0.023698,0.110567,0.144193,-0.001747,0.034676,0.449803
77.8966,0.036297,0.274948,-0.230298,0.000000,-0.000000,-0.000000,-0.014055,0.092028,0.139212,0.000749,0.030012,0.448342
77.9515,0.197996,0.222996,-0.272753,6.145233,-1.974365,-1.613471,-0.006920,0.060520,0.133409,0.002663,0.021618,0.446345
78.0099,0.292111,0.187552,-0.289356,0.000000,-0.000000,-0.000000,-0.007604,0.042164,0.131217,0.002458,0.016427,0.445395
78.0744,0.353248,0.159520,-0.292672,1.503504,-0.774425,0.040970,-0.009957,0.030476,0.130177,0.001715,0.012859,0.444842
78.1333,0.487085,0.089287,-0.287255,1.281982,-0.789905,0.211895,-0.020251,0.006289,0.129081,-0.001636,0.005033,0.443939
78.1850,0.556998,0.044670,-0.273713,1.081348,-0.820225,0.377385,-0.028471,-0.005429,0.129148,-0.004470,0.000899,0.443669
78.2379,0.615367,-0.001510,-0.251015,0.851895,-0.836743,0.530052,-0.037043,-0.014893,0.129569,-0.007628,-0.002761,0.443596
78.2923,0.660633,-0.048476,-0.219935,0.599394,-0.839246,0.664457,-0.045159,-0.022428,0.130227,-0.010860,-0.005993,0.443711
78.3521,0.691567,-0.095443,-0.181545,0.330181,-0.827741,0.775810,-0.052183,-0.028472,0.131038,-0.013931,-0.008896,0.444001
78.4076,0.699579,-0.135091,-0.141251,0.113887,-1.567281,1.674211,-0.056256,-0.032636,0.131726,-0.016077,-0.011227,0.444371
78.4593,0.694743,-0.180211,-0.090278,-0.423218,-1.491490,1.775123,-0.059400,-0.037036,0.132634,-0.018092,-0.013904,0.444937
78.5194,0.674168,-0.222726,-0.037250,-0.952576,-1.391712,1.815391,-0.060620,-0.041092,0.133631,-0.019410,-0.016566,0.445614
78.5774,0.638282,-0.261953,0.016017,-1.461001,-1.269546,1.793460,-0.059946,-0.044926,0.134705,-0.019932,-0.019242,0.446367
78.6344,0.587896,-0.297262,0.067697,-1.935834,-1.126943,1.709990,-0.057507,-0.048551,0.135834,-0.019598,-0.021908,0.447156
78.6984,0.524184,-0.328082,0.116017,-2.365249,-0.966176,1.567825,-0.053510,-0.051900,0.136975,-0.018391,-0.024490,0.447937
78.7598,0.509433,-0.332377,0.123461,0.000000,-0.000000,-0.000000,-0.052472,-0.052481,0.137141,-0.017989,-0.024924,0.448053
78.8182,0.413882,-0.351952,0.159907,-0.000000,0.000000,0.000000,-0.045523,-0.055596,0.137935,-0.014987,-0.027176,0.448612
78.8726,0.361068,-0.358980,0.174364,-0.000000,0.000000,0.000000,-0.041616,-0.056962,0.138240,-0.013141,-0.028110,0.448826
78.9316,0.251830,-0.366776,0.193776,-0.000000,0.000000,0.000000,-0.033507,-0.059113,0.138584,-0.009063,-0.029399,0.449079
78.9906,0.174298,-0.366715,0.198670,-2.017697,0.084259,-0.004119,-0.027779,-0.060156,0.138555,-0.006046,-0.029766,0.449092
79.0469,0.077626,-0.359409,0.193365,-3.822010,0.373750,-0.342464,-0.020706,-0.060906,0.138143,-0.002259,-0.029531,0.448888
79.1026,-0.032131,-0.345285,0.178416,-3.619406,0.576129,-0.659350,-0.012819,-0.060916,0.137390,0.001901,-0.028513,0.448490
79.1588,-0.134736,-0.325335,0.154546,-3.340127,0.768679,-0.947788,-0.005687,-0.060024,0.136389,0.005509,-0.026785,0.447946
79.2186,-0.228019,-0.299895,0.122744,-2.990353,0.948403,-1.197845,0.000446,-0.058290,0.135213,0.008394,-0.024487,0.447294
79.2813,-0.306532,-0.266288,0.080422,-3.792681,1.623447,-2.044471,0.005034,-0.055553,0.133827,0.010276,-0.021611,0.446511
79.3322,-0.371171,-0.228415,0.033748,-3.122490,1.829539,-2.254646,0.008072,-0.052039,0.132479,0.011248,-0.018488,0.445741
79.3941,-0.396774,-0.206942,0.008270,-0.000000,0.000000,0.000000,0.008817,-0.049833,0.131807,0.011337,-0.016796,0.445357
79.4544,-0.431650,-0.161271,-0.043140,-0.000000,0.000000,0.000000,0.008606,-0.044619,0.130586,0.010768,-0.013332,0.444670
79.5044,-0.441108,-0.136505,-0.069129,-0.000000,0.000000,0.000000,0.007612,-0.041422,0.130032,0.010131,-0.011495,0.444369
79.5648,-0.443203,-0.085799,-0.117826,-0.000000,0.000000,0.000000,0.004044,-0.033901,0.129126,0.008339,-0.007730,0.443914
79.6269,-0.430342,-0.049858,-0.147502,0.544150,0.938573,-0.694020,0.000357,-0.027385,0.128662,0.006764,-0.004963,0.443725
79.6858,-0.397190,0.002625,-0.185079,0.806674,0.921496,-0.558252,-0.005763,-0.016186,0.128309,0.004352,-0.000678,0.443652
79.7486,-0.350936,0.046695,-0.207840,2.026248,1.740250,-0.796281,-0.011494,-0.004072,0.128355,0.002310,0.003344,0.443798
79.8142,-0.285120,0.096773,-0.226472,2.418563,1.654756,-0.476590,-0.017227,0.012325,0.128960,0.000358,0.008395,0.444211
79.8816,-0.202154,0.143740,-0.231081,4.007840,2.268786,-0.222666,-0.021031,0.032096,0.130326,-0.000871,0.013870,0.444902
79.9355,-0.155480,0.165983,-0.228333,-0.000000,0.000000,0.000000,-0.021716,0.043120,0.131378,-0.001110,0.016736,0.445356
79.9906,-0.057775,0.205658,-0.213231,-0.000000,0.000000,0.000000,-0.019915,0.065927,0.134250,-0.000713,0.022323,0.446430
80.0458,0.012245,0.228867,-0.194913,1.829270,0.534021,0.585377,-0.016005,0.081882,0.136882,0.000238,0.025955,0.447286
80.1019,0.114365,0.257764,-0.160858,1.779048,0.427815,0.706953,-0.006515,0.104161,0.141658,0.002493,0.030745,0.448673
80.1599,0.213233,0.280654,-0.120241,1.685459,0.316822,0.802614,0.006748,0.124024,0.147393,0.005533,0.034713,0.450165
80.2130,0.306441,0.297287,-0.074550,1.550784,0.202683,0.869019,0.022625,0.140602,0.153850,0.009027,0.037721,0.451689
80.2806,0.391715,0.307501,-0.025450,1.378315,0.087095,0.903862,0.039678,0.153437,0.160684,0.012612,0.039733,0.453164
80.3346,0.452982,0.308406,0.018706,2.298296,-0.049130,1.767849,0.053110,0.160849,0.166144,0.015245,0.040511,0.454211
80.3876,0.513980,0.303666,0.069974,1.848660,-0.264675,1.706917,0.067181,0.166481,0.172034,0.017801,0.040704,0.455233
80.4398,0.561044,0.292668,0.118527,1.356003,-0.473173,1.585979,0.078160,0.169243,0.176840,0.019541,0.040252,0.455947
80.4937,0.593089,0.275670,0.162659,0.832315,-0.671498,1.409293,0.085219,0.169735,0.180139,0.020336,0.039297,0.456298
80.5445,0.602328,0.249839,0.198719,0.446315,-1.247843,1.741939,0.085820,0.167649,0.180666,0.019689,0.037721,0.456040
80.6044,0.604235,0.218542,0.234705,-0.246117,-1.013015,0.909420,0.084075,0.164444,0.180269,0.018458,0.035771,0.455584
80.6572,0.592146,0.200348,0.244391,-0.792080,-1.191984,0.634616,0.079649,0.161538,0.178372,0.017181,0.034542,0.455041
80.7138,0.552847,0.160384,0.254120,-1.898390,-1.930537,0.469974,0.066976,0.153410,0.172733,0.013975,0.031565,0.453638
80.7766,0.499313,0.117325,0.254007,-2.586056,-2.080046,-0.005443,0.051435,0.142038,0.165709,0.010395,0.027864,0.452035
